Numero de datos,SLL,LLT,DLL,CDLL,ColaArray,ColaLLT,ColaDLL
100,,,,,0.002999544143676758,0.008026599884033203,0.006963015
1000,,,,,0.004997968673706055,0.008000612258911133,0.005000353
10000,,,,,0.0049896240234375,0.005009651184082031,0.003804684
50000,,,,,0.0030007362365722656,0.007987737655639648,0.002987862
100000,,,,,0.0029892921447753906,0.004968404769897461,0.00396347
