Numero de datos,SLL,LLT,DLL,CDLL,ColaArray,ColaLLT,ColaDLL
100,0.005001544952392578,0.00699615478515625,0.005011796951293945,0.008004188537597656,,,
1000,0.004002809524536133,0.003998994827270508,0.004977703094482422,0.004996299743652344,,,
10000,0.010033845901489258,0.010005474090576172,0.00900125503540039,0.009996891021728516,,,
50000,0.029000520706176758,0.029966354370117188,0.028967618942260742,0.025000572204589844,,,
100000,0.04003596305847168,0.048998117446899414,0.04503464698791504,0.045999765396118164,,,
